geography,id,HH_control,HH_result,HH_diff
TAZ,207097,597.0,455,-142.0
TAZ,207098,901.0,703,-198.0
TAZ,207099,964.0,752,-212.0
TAZ,207100,686.0,1059,373.0
TAZ,207101,1000.0,781,-219.0
TAZ,207102,1030.0,804,-226.0
TAZ,207103,883.0,689,-194.0
TAZ,207104,640.0,500,-140.0
TAZ,207105,610.0,476,-134.0
TAZ,207106,663.0,518,-145.0
TAZ,207107,992.0,774,-218.0
TAZ,207108,782.0,611,-171.0
TAZ,207109,362.0,283,-79.0
TAZ,207110,328.0,584,256.0
TAZ,207111,1103.0,861,-242.0
TAZ,207112,540.0,422,-118.0
TAZ,207113,990.0,773,-217.0
TAZ,207114,385.0,301,-84.0
TAZ,207115,1046.0,816,-230.0
TAZ,207116,684.0,534,-150.0
TAZ,207117,585.0,457,-128.0
TAZ,207118,747.0,583,-164.0
TAZ,207119,538.0,420,-118.0
TAZ,207120,786.0,1383,597.0
TAZ,207121,1000.0,781,-219.0
TAZ,207122,789.0,616,-173.0
TAZ,207123,1156.0,902,-254.0
TAZ,207124,398.0,311,-87.0
TAZ,207125,1044.0,815,-229.0
TAZ,207126,935.0,730,-205.0
TAZ,207127,810.0,632,-178.0
TAZ,207128,401.0,313,-88.0
TAZ,207129,810.0,632,-178.0
TAZ,207130,493.0,385,-108.0
TAZ,207131,323.0,252,-71.0
TAZ,207132,1153.0,900,-253.0
TAZ,207133,999.0,780,-219.0
TAZ,207134,420.0,328,-92.0
TAZ,207135,388.0,303,-85.0
TAZ,207136,778.0,607,-171.0
TAZ,207137,295.0,231,-64.0
TAZ,207138,338.0,264,-74.0
TAZ,207139,216.0,169,-47.0
TAZ,207140,538.0,947,409.0
TAZ,207141,682.0,533,-149.0
TAZ,207142,336.0,263,-73.0
TAZ,207143,446.0,348,-98.0
TAZ,207144,904.0,706,-198.0
TAZ,207145,274.0,214,-60.0
TAZ,207146,606.0,473,-133.0
TAZ,207147,318.0,249,-69.0
TAZ,207148,651.0,508,-143.0
TAZ,207149,926.0,723,-203.0
TAZ,207150,645.0,504,-141.0
TAZ,207151,303.0,237,-66.0
TAZ,207152,295.0,231,-64.0
TAZ,207153,684.0,534,-150.0
TAZ,207154,446.0,348,-98.0
TAZ,207155,651.0,508,-143.0
TAZ,207156,251.0,196,-55.0
TAZ,207157,1100.0,1959,859.0
TAZ,207158,647.0,493,-154.0
TAZ,207159,854.0,667,-187.0
TAZ,207160,402.0,314,-88.0
TAZ,207161,325.0,254,-71.0
TAZ,207162,504.0,394,-110.0
TAZ,207163,288.0,225,-63.0
TAZ,207164,509.0,398,-111.0
TAZ,207165,606.0,473,-133.0
TAZ,207166,681.0,532,-149.0
TAZ,207167,1305.0,1018,-287.0
TAZ,207168,489.0,382,-107.0
TAZ,207169,810.0,632,-178.0
TAZ,207201,893.0,641,-252.0
TAZ,207202,469.0,366,-103.0
TAZ,207203,395.0,679,284.0
TAZ,207204,1687.0,1211,-476.0
TAZ,207205,1284.0,3208,1924.0
TAZ,207206,1776.0,1275,-501.0
TAZ,207207,664.0,517,-147.0
TAZ,207208,487.0,380,-107.0
TAZ,207209,492.0,383,-109.0
TAZ,207210,441.0,344,-97.0
TAZ,207211,344.0,268,-76.0
TAZ,207212,536.0,418,-118.0
TAZ,207213,1193.0,929,-264.0
TAZ,207214,709.0,552,-157.0
TAZ,207215,752.0,1159,407.0
TAZ,207216,350.0,267,-83.0
TAZ,207217,801.0,624,-177.0
TAZ,207218,323.0,252,-71.0
TAZ,207219,358.0,279,-79.0
TAZ,207220,1266.0,2035,769.0
TAZ,207221,1120.0,854,-266.0
TAZ,207222,1633.0,1244,-389.0
TAZ,207223,781.0,1376,595.0
TAZ,207224,1596.0,1216,-380.0
TAZ,207225,1064.0,811,-253.0
TAZ,207226,474.0,369,-105.0
TAZ,207227,440.0,343,-97.0
TAZ,207228,592.0,461,-131.0
TAZ,207229,425.0,324,-101.0
TAZ,207230,528.0,403,-125.0
TAZ,207231,672.0,512,-160.0
TAZ,207232,503.0,392,-111.0
TAZ,207233,495.0,386,-109.0
TAZ,207234,638.0,497,-141.0
TAZ,207235,1247.0,1921,674.0
TAZ,207236,1184.0,922,-262.0
TAZ,207237,513.0,400,-113.0
TAZ,207238,700.0,545,-155.0
TAZ,207239,665.0,518,-147.0
TAZ,207240,314.0,245,-69.0
TAZ,207241,484.0,377,-107.0
TAZ,207242,361.0,281,-80.0
TAZ,207243,783.0,1259,476.0
TAZ,207244,1248.0,1761,513.0
TAZ,207245,780.0,1102,322.0
TAZ,207246,1005.0,850,-155.0
TAZ,207247,385.0,326,-59.0
TAZ,207248,1373.0,1161,-212.0
TAZ,207249,663.0,476,-187.0
TAZ,207250,148.0,107,-41.0
TAZ,207251,987.0,709,-278.0
TAZ,207252,474.0,341,-133.0
TAZ,207253,1250.0,898,-352.0
TAZ,207254,879.0,631,-248.0
TAZ,207255,470.0,756,286.0
TAZ,207256,688.0,1107,419.0
TAZ,207257,1039.0,1670,631.0
TAZ,207258,717.0,1204,487.0
TAZ,207259,546.0,392,-154.0
TAZ,207260,938.0,674,-264.0
TAZ,207261,701.0,504,-197.0
TAZ,207262,1028.0,738,-290.0
TAZ,207263,575.0,413,-162.0
TAZ,207264,1027.0,868,-159.0
TAZ,207265,1315.0,1112,-203.0
TAZ,207266,1479.0,2216,737.0
TAZ,207267,678.0,487,-191.0
TAZ,207268,698.0,1199,501.0
TAZ,207269,934.0,671,-263.0
TAZ,207270,477.0,404,-73.0
TAZ,207271,570.0,917,347.0
TAZ,207272,1025.0,736,-289.0
TAZ,207273,1185.0,851,-334.0
TAZ,207274,1218.0,1030,-188.0
TAZ,207275,917.0,775,-142.0
TAZ,207276,783.0,662,-121.0
TAZ,207277,776.0,1213,437.0
TAZ,207278,586.0,496,-90.0
TAZ,207279,1014.0,857,-157.0
TAZ,207280,1547.0,1308,-239.0
TAZ,207281,529.0,447,-82.0
TAZ,207282,557.0,471,-86.0
TAZ,207283,844.0,1357,513.0
TAZ,207284,431.0,329,-102.0
TAZ,207285,851.0,611,-240.0
TAZ,207286,402.0,629,227.0
TAZ,207287,639.0,999,360.0
TAZ,207288,1221.0,1909,688.0
TAZ,207289,1092.0,923,-169.0
TAZ,207290,638.0,540,-98.0
TAZ,207291,537.0,840,303.0
TAZ,207292,458.0,329,-129.0
TAZ,207293,628.0,451,-177.0
TAZ,207294,623.0,448,-175.0
TAZ,207295,567.0,407,-160.0
TAZ,207296,1444.0,2321,877.0
TAZ,207297,1234.0,1983,749.0
TAZ,207298,920.0,778,-142.0
TAZ,207299,1158.0,979,-179.0
TAZ,207300,453.0,383,-70.0
TAZ,207301,476.0,403,-73.0
TAZ,207302,793.0,671,-122.0
TAZ,207303,707.0,598,-109.0
TAZ,207304,569.0,481,-88.0
TAZ,207305,1620.0,1369,-251.0
TAZ,207306,870.0,625,-245.0
TAZ,207307,297.0,214,-83.0
TAZ,207308,933.0,670,-263.0
TAZ,207309,563.0,405,-158.0
TAZ,207310,857.0,1320,463.0
TAZ,207311,469.0,724,255.0
TAZ,207312,570.0,444,-126.0
TAZ,207313,1385.0,3221,1836.0
TAZ,207314,792.0,1843,1051.0
TAZ,207315,673.0,1053,380.0
TAZ,207316,881.0,633,-248.0
TAZ,207318,480.0,406,-74.0
TAZ,207319,1131.0,956,-175.0
TAZ,207320,244.0,383,139.0
TAZ,207321,1658.0,1190,-468.0
TAZ,207322,1031.0,1612,581.0
TAZ,207323,497.0,357,-140.0
TAZ,207324,848.0,609,-239.0
TAZ,207325,498.0,779,281.0
TAZ,207326,1037.0,1622,585.0
TAZ,207327,866.0,732,-134.0
TAZ,207328,1132.0,1745,613.0
TAZ,207329,689.0,537,-152.0
TAZ,207330,319.0,249,-70.0
TAZ,207331,360.0,281,-79.0
TAZ,207332,417.0,325,-92.0
TAZ,207333,560.0,436,-124.0
TAZ,207334,570.0,444,-126.0
TAZ,207335,277.0,216,-61.0
TAZ,207336,447.0,348,-99.0
TAZ,207337,414.0,323,-91.0
TAZ,207338,580.0,452,-128.0
TAZ,207339,753.0,587,-166.0
TAZ,207340,1237.0,963,-274.0
TAZ,207341,1026.0,867,-159.0
TAZ,207342,969.0,819,-150.0
TAZ,207343,647.0,465,-182.0
TAZ,207344,641.0,461,-180.0
TAZ,207345,704.0,506,-198.0
TAZ,207346,620.0,483,-137.0
TAZ,207347,378.0,295,-83.0
TAZ,207348,431.0,365,-66.0
TAZ,207349,478.0,748,270.0
TAZ,207350,529.0,380,-149.0
TAZ,207351,874.0,628,-246.0
TAZ,207352,1172.0,1833,661.0
TAZ,207353,759.0,1187,428.0
TAZ,207354,1332.0,2083,751.0
TAZ,207355,906.0,1417,511.0
TAZ,207356,460.0,720,260.0
TAZ,207357,388.0,328,-60.0
TAZ,207358,950.0,682,-268.0
TAZ,207359,1123.0,807,-316.0
TAZ,207360,991.0,712,-279.0
TAZ,207361,790.0,568,-222.0
TAZ,207362,581.0,417,-164.0
TAZ,207363,432.0,311,-121.0
TAZ,207364,293.0,211,-82.0
TAZ,207365,309.0,222,-87.0
TAZ,207366,783.0,562,-221.0
TAZ,207367,375.0,270,-105.0
TAZ,207368,537.0,386,-151.0
TAZ,207369,308.0,222,-86.0
TAZ,207370,433.0,311,-122.0
TAZ,207371,411.0,295,-116.0
TAZ,207372,713.0,512,-201.0
TAZ,207373,506.0,364,-142.0
TAZ,207374,329.0,237,-92.0
TAZ,207375,683.0,491,-192.0
TAZ,207376,771.0,554,-217.0
TAZ,207377,698.0,501,-197.0
TAZ,207378,541.0,389,-152.0
TAZ,207379,379.0,273,-106.0
TAZ,207380,307.0,221,-86.0
TAZ,207381,453.0,326,-127.0
TAZ,207382,339.0,244,-95.0
TAZ,207383,280.0,201,-79.0
TAZ,207384,332.0,239,-93.0
TAZ,207385,387.0,278,-109.0
TAZ,207386,685.0,492,-193.0
TAZ,207387,426.0,306,-120.0
TAZ,207388,593.0,426,-167.0
TAZ,207389,629.0,452,-177.0
TAZ,207390,349.0,251,-98.0
TAZ,207391,715.0,1150,435.0
TAZ,207392,1024.0,780,-244.0
TAZ,207393,831.0,1280,449.0
TAZ,207394,1114.0,1791,677.0
TAZ,207395,1213.0,1025,-188.0
TAZ,207396,560.0,436,-124.0
TAZ,207397,332.0,259,-73.0
TAZ,207398,437.0,341,-96.0
TAZ,207399,300.0,234,-66.0
TAZ,207400,927.0,722,-205.0
TAZ,207401,800.0,623,-177.0
TAZ,207402,404.0,315,-89.0
TAZ,207403,404.0,315,-89.0
TAZ,207404,368.0,287,-81.0
TAZ,207405,312.0,243,-69.0
TAZ,207406,383.0,299,-84.0
TAZ,207407,302.0,236,-66.0
TAZ,207408,447.0,348,-99.0
TAZ,207409,643.0,501,-142.0
TAZ,207410,809.0,630,-179.0
TAZ,207411,824.0,642,-182.0
TAZ,207412,448.0,349,-99.0
TAZ,207413,464.0,362,-102.0
TAZ,207414,367.0,286,-81.0
TAZ,207415,509.0,397,-112.0
TAZ,207416,437.0,341,-96.0
TAZ,207417,345.0,269,-76.0
TAZ,207418,301.0,235,-66.0
TAZ,207419,290.0,226,-64.0
TAZ,207420,226.0,176,-50.0
TAZ,207421,656.0,511,-145.0
TAZ,207422,393.0,306,-87.0
TAZ,207423,608.0,474,-134.0
TAZ,207424,650.0,963,313.0
TAZ,207425,723.0,519,-204.0
TAZ,207426,533.0,939,406.0
TAZ,207427,855.0,652,-203.0
TAZ,207428,1656.0,4207,2551.0
TAZ,207429,1048.0,1615,567.0
TAZ,207430,286.0,441,155.0
TAZ,207431,366.0,285,-81.0
TAZ,207432,1310.0,2018,708.0
TAZ,207433,986.0,768,-218.0
TAZ,207434,1164.0,1793,629.0
TAZ,207435,1147.0,893,-254.0
TAZ,207436,805.0,627,-178.0
TAZ,207437,1178.0,917,-261.0
TAZ,207438,897.0,699,-198.0
TAZ,207439,758.0,590,-168.0
TAZ,207440,537.0,418,-119.0
TAZ,207441,321.0,250,-71.0
TAZ,207442,643.0,501,-142.0
TAZ,207443,458.0,357,-101.0
TAZ,207444,417.0,325,-92.0
TAZ,207445,374.0,292,-82.0
TAZ,207446,639.0,498,-141.0
TAZ,207447,518.0,404,-114.0
TAZ,207448,331.0,258,-73.0
TAZ,207449,307.0,239,-68.0
TAZ,207450,230.0,356,126.0
TAZ,207501,906.0,1279,373.0
TAZ,207502,885.0,1249,364.0
TAZ,207503,1274.0,721,-553.0
TAZ,207601,714.0,544,-170.0
TAZ,207602,873.0,665,-208.0
TAZ,207603,693.0,1221,528.0
TAZ,207604,863.0,658,-205.0
TAZ,207605,866.0,660,-206.0
TAZ,207606,581.0,1024,443.0
TAZ,207607,698.0,1774,1076.0
TAZ,207609,1367.0,2409,1042.0
TAZ,207901,174.0,160,-14.0
TAZ,207902,407.0,373,-34.0
TAZ,207903,300.0,275,-25.0
TAZ,207904,600.0,549,-51.0
TAZ,207905,285.0,261,-24.0
TAZ,207906,408.0,374,-34.0
TAZ,207907,417.0,382,-35.0
TAZ,207908,398.0,364,-34.0
TAZ,207909,447.0,409,-38.0
TAZ,207910,619.0,567,-52.0
TAZ,207912,22.0,21,-1.0
TAZ,207913,477.0,437,-40.0
TAZ,207914,204.0,187,-17.0
TAZ,207915,422.0,386,-36.0
TAZ,207916,144.0,132,-12.0
TAZ,207917,387.0,354,-33.0
TAZ,207918,125.0,115,-10.0
TAZ,207919,772.0,707,-65.0
TAZ,207920,956.0,875,-81.0
TAZ,207921,57.0,53,-4.0
TAZ,207922,11.0,11,0.0
TAZ,207923,700.0,641,-59.0
TAZ,207924,679.0,621,-58.0
TAZ,207925,344.0,315,-29.0
TAZ,207926,564.0,516,-48.0
TAZ,207927,419.0,384,-35.0
TAZ,207928,608.0,557,-51.0
TAZ,207929,696.0,637,-59.0
TAZ,207930,223.0,204,-19.0
TAZ,207931,387.0,354,-33.0
TAZ,207932,431.0,395,-36.0
TAZ,207933,231.0,212,-19.0
TAZ,207934,41.0,38,-3.0
TAZ,207935,214.0,196,-18.0
TAZ,207936,302.0,277,-25.0
TAZ,207937,452.0,414,-38.0
TAZ,207938,901.0,824,-77.0
TAZ,207939,669.0,612,-57.0
TAZ,207940,1278.0,1169,-109.0
TAZ,207941,588.0,538,-50.0
TAZ,207942,1622.0,1484,-138.0
TAZ,207943,537.0,492,-45.0
TAZ,207944,1656.0,1515,-141.0
TAZ,207945,1005.0,920,-85.0
TAZ,207946,895.0,819,-76.0
TAZ,207947,896.0,820,-76.0
TAZ,207948,115.0,106,-9.0
TAZ,207949,693.0,634,-59.0
TAZ,207950,768.0,703,-65.0
TAZ,207951,337.0,309,-28.0
TAZ,207952,481.0,440,-41.0
TAZ,207953,717.0,656,-61.0
TAZ,207954,505.0,462,-43.0
TAZ,207955,820.0,750,-70.0
TAZ,207956,736.0,674,-62.0
TAZ,207957,780.0,714,-66.0
TAZ,207958,628.0,575,-53.0
TAZ,207959,1334.0,1220,-114.0
TAZ,207960,1213.0,1110,-103.0
TAZ,207961,1.0,1,0.0
TAZ,208001,1074.0,999,-75.0
TAZ,208002,951.0,884,-67.0
TAZ,208003,652.0,606,-46.0
TAZ,208004,1341.0,1247,-94.0
TAZ,208005,1313.0,1221,-92.0
TAZ,208006,803.0,747,-56.0
TAZ,208007,516.0,480,-36.0
TAZ,208008,1032.0,960,-72.0
TAZ,208009,510.0,487,-23.0
TAZ,208010,598.0,571,-27.0
TAZ,208011,396.0,378,-18.0
TAZ,208012,875.0,835,-40.0
TAZ,208013,448.0,428,-20.0
TAZ,208014,1477.0,1409,-68.0
TAZ,208015,1302.0,2517,1215.0
TAZ,208016,561.0,536,-25.0
TAZ,208017,686.0,655,-31.0
TAZ,208018,408.0,390,-18.0
TAZ,208019,493.0,459,-34.0
TAZ,208020,600.0,558,-42.0
TAZ,208021,679.0,632,-47.0
TAZ,208022,645.0,600,-45.0
TAZ,208023,512.0,489,-23.0
TAZ,208024,798.0,742,-56.0
TAZ,208025,795.0,739,-56.0
TAZ,208026,630.0,601,-29.0
TAZ,208027,359.0,679,320.0
TAZ,208028,330.0,624,294.0
TAZ,208029,779.0,693,-86.0
TAZ,208030,678.0,1281,603.0
TAZ,208031,586.0,559,-27.0
TAZ,208032,1039.0,991,-48.0
TAZ,208033,285.0,272,-13.0
TAZ,208034,853.0,814,-39.0
TAZ,208035,1168.0,1115,-53.0
TAZ,208036,1339.0,1278,-61.0
TAZ,208037,652.0,622,-30.0
TAZ,208038,771.0,1422,651.0
TAZ,208039,1023.0,976,-47.0
TAZ,208040,872.0,832,-40.0
TAZ,208041,444.0,424,-20.0
TAZ,208042,889.0,1689,800.0
TAZ,208043,376.0,359,-17.0
TAZ,208044,1477.0,1409,-68.0
TAZ,208045,1669.0,3076,1407.0
TAZ,208046,1065.0,1016,-49.0
TAZ,208047,698.0,666,-32.0
TAZ,208048,525.0,501,-24.0
TAZ,208049,510.0,970,460.0
TAZ,208050,626.0,598,-28.0
TAZ,208051,934.0,891,-43.0
TAZ,208052,724.0,719,-5.0
TAZ,208053,494.0,440,-54.0
TAZ,208054,603.0,536,-67.0
TAZ,208055,397.0,353,-44.0
TAZ,208056,678.0,673,-5.0
TAZ,208057,659.0,654,-5.0
TAZ,208058,512.0,508,-4.0
TAZ,208059,928.0,921,-7.0
TAZ,208060,663.0,658,-5.0
TAZ,208061,514.0,510,-4.0
TAZ,208062,442.0,439,-3.0
TAZ,208063,658.0,653,-5.0
TAZ,208064,445.0,414,-31.0
TAZ,208065,403.0,375,-28.0
TAZ,208066,868.0,861,-7.0
TAZ,208067,573.0,533,-40.0
TAZ,208068,683.0,608,-75.0
TAZ,208069,245.0,218,-27.0
TAZ,208070,558.0,496,-62.0
TAZ,208071,767.0,682,-85.0
TAZ,208072,431.0,428,-3.0
TAZ,208073,713.0,1344,631.0
TAZ,208074,479.0,476,-3.0
TAZ,208075,625.0,620,-5.0
TAZ,208076,383.0,380,-3.0
TAZ,208077,596.0,592,-4.0
TAZ,208078,379.0,376,-3.0
TAZ,208079,817.0,811,-6.0
TAZ,208080,777.0,771,-6.0
TAZ,208081,419.0,416,-3.0
TAZ,208082,269.0,240,-29.0
TAZ,208083,439.0,830,391.0
TAZ,208084,260.0,232,-28.0
TAZ,208085,543.0,539,-4.0
TAZ,208086,483.0,430,-53.0
TAZ,208087,525.0,467,-58.0
TAZ,208088,486.0,432,-54.0
TAZ,208089,467.0,435,-32.0
TAZ,208090,1056.0,982,-74.0
TAZ,208091,553.0,549,-4.0
TAZ,208092,448.0,445,-3.0
TAZ,208093,793.0,787,-6.0
TAZ,208094,325.0,289,-36.0
TAZ,208095,631.0,626,-5.0
TAZ,208096,544.0,540,-4.0
TAZ,208097,577.0,573,-4.0
TAZ,208098,377.0,374,-3.0
TAZ,208099,427.0,424,-3.0
TAZ,208100,431.0,428,-3.0
TAZ,208101,367.0,327,-40.0
TAZ,208102,495.0,440,-55.0
TAZ,208103,230.0,205,-25.0
TAZ,208104,493.0,439,-54.0
TAZ,208105,295.0,263,-32.0
TAZ,208106,459.0,408,-51.0
TAZ,208107,646.0,601,-45.0
TAZ,208108,693.0,645,-48.0
TAZ,208109,848.0,789,-59.0
TAZ,208110,916.0,909,-7.0
TAZ,208111,458.0,455,-3.0
TAZ,208112,461.0,458,-3.0
TAZ,208113,483.0,480,-3.0
TAZ,208114,1007.0,999,-8.0
TAZ,208115,555.0,551,-4.0
TAZ,208116,533.0,529,-4.0
TAZ,208117,384.0,381,-3.0
TAZ,208118,157.0,156,-1.0
TAZ,208119,158.0,157,-1.0
TAZ,208120,613.0,545,-68.0
TAZ,208121,394.0,351,-43.0
TAZ,208122,827.0,821,-6.0
TAZ,208123,525.0,521,-4.0
TAZ,208124,790.0,754,-36.0
TAZ,208125,369.0,352,-17.0
TAZ,208126,386.0,383,-3.0
TAZ,208127,481.0,478,-3.0
TAZ,208128,1015.0,944,-71.0
TAZ,208129,425.0,378,-47.0
TAZ,208130,654.0,649,-5.0
TAZ,208131,318.0,316,-2.0
TAZ,208132,683.0,1330,647.0
TAZ,208133,1546.0,1475,-71.0
TAZ,208134,533.0,509,-24.0
TAZ,208135,564.0,560,-4.0
TAZ,208136,563.0,559,-4.0
TAZ,208137,564.0,560,-4.0
TAZ,208138,576.0,572,-4.0
TAZ,208139,673.0,668,-5.0
TAZ,208140,541.0,537,-4.0
TAZ,208141,537.0,533,-4.0
TAZ,208142,407.0,379,-28.0
TAZ,208143,292.0,260,-32.0
TAZ,208144,1554.0,1445,-109.0
TAZ,208145,740.0,734,-6.0
TAZ,208146,628.0,623,-5.0
TAZ,208147,358.0,356,-2.0
TAZ,208148,164.0,163,-1.0
TAZ,208149,419.0,416,-3.0
TAZ,208150,398.0,749,351.0
TAZ,208151,422.0,419,-3.0
TAZ,208152,610.0,605,-5.0
TAZ,208153,528.0,524,-4.0
TAZ,208154,1016.0,1008,-8.0
TAZ,208155,409.0,381,-28.0
TAZ,208156,814.0,724,-90.0
TAZ,208157,437.0,389,-48.0
TAZ,208158,858.0,763,-95.0
TAZ,208159,1159.0,1031,-128.0
TAZ,208160,4.0,4,0.0
TAZ,208161,604.0,537,-67.0
TAZ,208162,666.0,592,-74.0
TAZ,208163,614.0,546,-68.0
TAZ,208164,571.0,508,-63.0
TAZ,208165,839.0,746,-93.0
TAZ,208166,385.0,343,-42.0
TAZ,208167,1057.0,940,-117.0
TAZ,208168,919.0,817,-102.0
TAZ,208169,811.0,721,-90.0
TAZ,208170,997.0,887,-110.0
TAZ,208171,468.0,416,-52.0
TAZ,208172,634.0,564,-70.0
TAZ,208173,516.0,459,-57.0
TAZ,208174,334.0,297,-37.0
TAZ,208175,441.0,392,-49.0
TAZ,208176,688.0,612,-76.0
TAZ,208177,504.0,448,-56.0
TAZ,208178,681.0,606,-75.0
TAZ,208179,690.0,614,-76.0
TAZ,208180,684.0,608,-76.0
TAZ,208181,256.0,228,-28.0
TAZ,208182,716.0,683,-33.0
TAZ,208183,575.0,571,-4.0
TAZ,208184,481.0,428,-53.0
TAZ,208185,669.0,595,-74.0
TAZ,208186,392.0,349,-43.0
TAZ,208187,385.0,343,-42.0
TAZ,208188,576.0,512,-64.0
TAZ,208189,610.0,543,-67.0
TAZ,208190,689.0,613,-76.0
TAZ,208191,422.0,376,-46.0
TAZ,208192,484.0,431,-53.0
TAZ,208193,448.0,399,-49.0
TAZ,208194,479.0,426,-53.0
TAZ,208195,330.0,294,-36.0
TAZ,208196,626.0,557,-69.0
TAZ,208197,808.0,719,-89.0
TAZ,208198,685.0,680,-5.0
TAZ,208199,893.0,794,-99.0
TAZ,208200,457.0,454,-3.0
TAZ,208201,1290.0,1231,-59.0
TAZ,208202,1276.0,1218,-58.0
TAZ,208203,799.0,763,-36.0
TAZ,208204,511.0,488,-23.0
TAZ,208205,494.0,472,-22.0
TAZ,208206,559.0,534,-25.0
TAZ,208207,581.0,555,-26.0
TAZ,208208,685.0,654,-31.0
TAZ,208209,357.0,332,-25.0
TAZ,208210,643.0,614,-29.0
TAZ,208211,743.0,709,-34.0
TAZ,208212,696.0,664,-32.0
TAZ,208213,349.0,333,-16.0
TAZ,208214,474.0,453,-21.0
TAZ,208215,777.0,771,-6.0
TAZ,208216,702.0,697,-5.0
TAZ,208217,374.0,357,-17.0
TAZ,208218,499.0,476,-23.0
TAZ,208219,892.0,851,-41.0
TAZ,208220,987.0,918,-69.0
TAZ,208221,898.0,835,-63.0
TAZ,208222,281.0,262,-19.0
TAZ,208223,460.0,457,-3.0
TAZ,208224,371.0,368,-3.0
TAZ,208225,361.0,359,-2.0
TAZ,208226,615.0,610,-5.0
TAZ,208227,501.0,466,-35.0
TAZ,208228,541.0,503,-38.0
TAZ,208229,512.0,476,-36.0
TAZ,208230,440.0,437,-3.0
TAZ,208231,310.0,308,-2.0
TAZ,208232,437.0,434,-3.0
TAZ,208233,613.0,608,-5.0
TAZ,208234,931.0,924,-7.0
TAZ,208235,137.0,136,-1.0
TAZ,208236,368.0,343,-25.0
TAZ,208237,706.0,701,-5.0
TAZ,208238,388.0,385,-3.0
TAZ,208239,313.0,311,-2.0
TAZ,208240,383.0,356,-27.0
TAZ,208241,808.0,751,-57.0
TAZ,208242,526.0,489,-37.0
TAZ,208243,507.0,472,-35.0
TAZ,208244,417.0,398,-19.0
TAZ,208245,619.0,576,-43.0
TAZ,208246,610.0,567,-43.0
TAZ,208247,655.0,609,-46.0
TAZ,208248,545.0,507,-38.0
TAZ,208249,367.0,364,-3.0
TAZ,208250,332.0,330,-2.0
TAZ,208251,958.0,951,-7.0
TAZ,208252,716.0,711,-5.0
TAZ,208253,415.0,412,-3.0
TAZ,208254,669.0,664,-5.0
TAZ,208255,597.0,593,-4.0
TAZ,208256,483.0,480,-3.0
TAZ,208257,361.0,359,-2.0
TAZ,208258,579.0,575,-4.0
TAZ,208259,374.0,371,-3.0
TAZ,208260,328.0,326,-2.0
TAZ,208261,885.0,823,-62.0
TAZ,208262,643.0,598,-45.0
TAZ,208263,507.0,472,-35.0
TAZ,208264,512.0,456,-56.0
TAZ,208265,760.0,676,-84.0
TAZ,208266,221.0,197,-24.0
TAZ,208267,356.0,317,-39.0
TAZ,208268,397.0,353,-44.0
TAZ,208269,515.0,458,-57.0
TAZ,208270,338.0,301,-37.0
TAZ,208271,640.0,635,-5.0
TAZ,208272,286.0,255,-31.0
TAZ,208273,399.0,355,-44.0
TAZ,208274,715.0,710,-5.0
TAZ,208275,690.0,614,-76.0
TAZ,208276,511.0,455,-56.0
TAZ,208277,745.0,739,-6.0
TAZ,208278,450.0,447,-3.0
TAZ,208279,588.0,584,-4.0
TAZ,208280,567.0,504,-63.0
TAZ,208281,436.0,388,-48.0
TAZ,208282,288.0,256,-32.0
TAZ,208283,352.0,313,-39.0
TAZ,208284,342.0,340,-2.0
TAZ,208285,869.0,862,-7.0
TAZ,208286,580.0,576,-4.0
TAZ,208287,574.0,570,-4.0
TAZ,208288,377.0,374,-3.0
TAZ,208289,529.0,525,-4.0
TAZ,208290,396.0,393,-3.0
TAZ,208291,834.0,828,-6.0
TAZ,208292,555.0,551,-4.0
TAZ,208293,489.0,485,-4.0
TAZ,208294,471.0,468,-3.0
TAZ,208295,450.0,447,-3.0
TAZ,208296,535.0,531,-4.0
TAZ,208297,444.0,441,-3.0
TAZ,208298,578.0,574,-4.0
TAZ,208299,639.0,634,-5.0
TAZ,208300,500.0,496,-4.0
TAZ,208301,395.0,392,-3.0
TAZ,208302,262.0,233,-29.0
TAZ,208303,606.0,539,-67.0
TAZ,208304,362.0,322,-40.0
TAZ,208305,702.0,624,-78.0
TAZ,208306,216.0,192,-24.0
TAZ,208307,238.0,212,-26.0
TAZ,208308,300.0,267,-33.0
TAZ,208309,305.0,272,-33.0
TAZ,208310,279.0,248,-31.0
TAZ,208311,540.0,480,-60.0
TAZ,208312,350.0,326,-24.0
TAZ,208313,405.0,377,-28.0
TAZ,208314,588.0,547,-41.0
TAZ,208315,397.0,369,-28.0
TAZ,208316,415.0,386,-29.0
TAZ,208317,453.0,403,-50.0
TAZ,208318,509.0,453,-56.0
TAZ,208319,518.0,482,-36.0
TAZ,208320,571.0,531,-40.0
TAZ,208321,459.0,427,-32.0
TAZ,208322,395.0,368,-27.0
TAZ,208323,737.0,685,-52.0
TAZ,208324,576.0,536,-40.0
TAZ,208325,361.0,321,-40.0
TAZ,208326,369.0,328,-41.0
TAZ,208327,354.0,330,-24.0
TAZ,208328,327.0,304,-23.0
TAZ,208329,304.0,283,-21.0
TAZ,208330,1044.0,971,-73.0
TAZ,208331,365.0,340,-25.0
TAZ,208332,331.0,308,-23.0
TAZ,208333,823.0,765,-58.0
TAZ,208334,844.0,785,-59.0
TAZ,208335,1075.0,1000,-75.0
TAZ,208336,460.0,428,-32.0
TAZ,208337,334.0,297,-37.0
