OID_,id,taz,type,town,state,town_state,mpo,in_brmpo,subregion,sector,FID_PUMAs,statefp10,pumace10,geoid10,aland10,awater10,state10,puma10,Shape_Length,Shape_Area
3295,207072,2074,I,RYE,NH,"RYE,NH", ,0, ,,11,33,1000,3301000,937503830,226618492,33,1000,24774.57577,9584249.36
3296,207070,2075,I,RYE,NH,"RYE,NH", ,0, ,,11,33,1000,3301000,937503830,226618492,33,1000,7484.971214,2679927.541
3297,207149,2076,I,PORTSMOUTH,NH,"PORTSMOUTH,NH", ,0, ,,11,33,1000,3301000,937503830,226618492,33,1000,6572.153588,1935872.217
3298,2155,2080,I,DRACUT,MA,"DRACUT,MA",NMCOG,0, ,North,52,25,502,2500502,35179778,2441933,25,502,1235.113149,316.3867681
3299,2155,2080,I,DRACUT,MA,"DRACUT,MA",NMCOG,0, ,North,53,25,501,2500501,334377072,12377910,25,501,5718.00789,1759274.066
3300,207161,2077,I,PORTSMOUTH,NH,"PORTSMOUTH,NH", ,0, ,,11,33,1000,3301000,937503830,226618492,33,1000,11492.85043,1615083.962
3301,207162,2078,I,PORTSMOUTH,NH,"PORTSMOUTH,NH", ,0, ,,11,33,1000,3301000,937503830,226618492,33,1000,7284.820355,550879.5408
3302,207165,2079,I,PORTSMOUTH,NH,"PORTSMOUTH,NH", ,0, ,,11,33,1000,3301000,937503830,226618492,33,1000,3469.132901,339096.4739
3303,2151,2083,I,DRACUT,MA,"DRACUT,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,535.641837,21.93395614
3304,2151,2083,I,DRACUT,MA,"DRACUT,MA",NMCOG,0, ,North,52,25,502,2500502,35179778,2441933,25,502,715.001459,14.61340297
3305,2151,2083,I,DRACUT,MA,"DRACUT,MA",NMCOG,0, ,North,53,25,501,2500501,334377072,12377910,25,501,6815.480634,2169992.931
3306,1363,2084,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,10109.91449,5553891.785
3307,1363,2084,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,52,25,502,2500502,35179778,2441933,25,502,1656.826315,99.18670104
3308,1363,2084,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,53,25,501,2500501,334377072,12377910,25,501,1681.466808,4719.075909
3309,208229,2822,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,3989.060461,715343.4801
3310,1356,2088,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7725.581845,2030048.227
3311,1356,2088,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,52,25,502,2500502,35179778,2441933,25,502,282.5389914,4.638497228
3312,1353,2089,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,8072.577037,2180743.25
3313,849,2279,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,3945.02681,712152.0337
3314,1357,2090,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7816.155874,2783978.81
3315,1352,2091,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,8735.871319,2408050.453
3316,1360,2092,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,5490.036366,1146387.419
3317,1358,2093,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,9106.509858,4559246.456
3318,1340,2094,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,11785.69297,6142720.983
3319,847,2280,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,3220.9005,517064.8121
3320,1359,2095,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7562.365039,2014680.562
3321,1334,2096,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,8506.032882,3981321.577
3322,1339,2097,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,8260.764961,2639333.349
3323,1328,2098,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,10629.11934,2899428.576
3324,208261,2823,I,NORTH PROVIDENCE,RI,"NORTH PROVIDENCE,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,3903.758063,848527.3737
3325,1332,2099,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7192.207008,2563006.445
3326,1333,2100,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,4443.943133,755902.8524
3327,1331,2101,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7834.123734,2615958.291
3328,571,2281,I,MEDFORD,MA,"MEDFORD,MA",BRMPO,1,ICC,Central,46,25,508,2500508,34045138,1541489,25,508,7082.41839,2245628.26
3329,571,2281,I,MEDFORD,MA,"MEDFORD,MA",BRMPO,1,ICC,Central,50,25,2800,2502800,107457816,6800378,25,2800,1382.196432,252.6620666
3330,1326,2102,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,14377.159,9000604.254
3331,1326,2102,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,47,25,1000,2501000,161779670,6337870,25,1000,29.47438421,34.80546313
3332,1365,2203,I,BURLINGTON,MA,"BURLINGTON,MA",BRMPO,1,NSPC,North,42,25,503,2500503,178151310,5924094,25,503,5997.02803,1243530.67
3333,1365,2203,I,BURLINGTON,MA,"BURLINGTON,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,1379.778799,938.3316213
3334,1335,2103,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7120.095446,2545344.135
3335,1323,2104,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,3310.159686,499853.242
3336,1321,2105,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,2180.812856,211658.0756
3337,208092,2830,I,PROVIDENCE,RI,"PROVIDENCE,RI", ,0, ,,5,44,103,4400103,47656182,5615693,44,103,1369.781125,102380.5326
3338,1319,2107,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,4857.493296,796334.1374
3339,1317,2109,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,29,25,702,2500702,396271537,24232198,25,702,2075.340603,1401.083543
3340,1317,2109,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,12813.60548,8764865.278
3341,1318,2108,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,29,25,702,2500702,396271537,24232198,25,702,5324.941138,4329.982215
3342,1318,2108,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,12594.88336,6845608.419
3343,1354,2119,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,10847.73413,3978800.128
3344,1354,2119,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,52,25,502,2500502,35179778,2441933,25,502,2046.87875,136.3329219
3345,1281,2110,I,NORTH READING,MA,"NORTH READING,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,5317.493605,9474.841141
3346,1281,2110,I,NORTH READING,MA,"NORTH READING,MA",BRMPO,1,NSPC,North,47,25,1000,2501000,161779670,6337870,25,1000,7841.471669,3172406.502
3347,1325,2111,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,2501.551382,354077.8704
3348,1346,2123,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,8827.284411,3948545.953
3349,693,4042,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,1162.693825,61285.27995
3350,1322,2112,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,29,25,702,2500702,396271537,24232198,25,702,2075.350652,555.3811217
3351,1322,2112,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,6020.385912,1640636.505
3352,1299,2113,I,NORTH ANDOVER,MA,"NORTH ANDOVER,MA",MVPC,0, ,North,29,25,702,2500702,396271537,24232198,25,702,17644.57854,11593774.96
3353,1299,2113,I,NORTH ANDOVER,MA,"NORTH ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7043.296701,4938.722226
3354,692,4043,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,575.0365935,20368.91541
3355,1278,2114,I,NORTH READING,MA,"NORTH READING,MA",BRMPO,1,NSPC,North,29,25,702,2500702,396271537,24232198,25,702,6014.318226,15514.5397
3356,1278,2114,I,NORTH READING,MA,"NORTH READING,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,5771.203678,28643.80655
3357,1278,2114,I,NORTH READING,MA,"NORTH READING,MA",BRMPO,1,NSPC,North,47,25,1000,2501000,161779670,6337870,25,1000,15410.17728,8780392.398
3358,1285,2217,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,5234.778707,1714622.349
3359,1285,2217,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,47,25,1000,2501000,161779670,6337870,25,1000,683.9186356,226.906052
3360,1285,2217,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,2402.863325,6964.990494
3361,1303,2115,I,NORTH ANDOVER,MA,"NORTH ANDOVER,MA",MVPC,0, ,North,29,25,702,2500702,396271537,24232198,25,702,6479.138319,1685878.849
3362,1300,2116,I,NORTH ANDOVER,MA,"NORTH ANDOVER,MA",MVPC,0, ,North,29,25,702,2500702,396271537,24232198,25,702,15857.74535,11377441.18
3363,869,2218,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,North,47,25,1000,2501000,161779670,6337870,25,1000,922.1311575,137.5754553
3364,869,2218,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,5364.995167,1333399.863
3365,1256,2117,I,MIDDLETON,MA,"MIDDLETON,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,17595.69311,16505469.06
3366,1256,2117,I,MIDDLETON,MA,"MIDDLETON,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,621.2159543,740.456639
3367,1301,2120,I,NORTH ANDOVER,MA,"NORTH ANDOVER,MA",MVPC,0, ,North,29,25,702,2500702,396271537,24232198,25,702,13937.0178,11391882.78
3368,1261,2121,I,BOXFORD,MA,"BOXFORD,MA",MVPC,0, ,Northeast,29,25,702,2500702,396271537,24232198,25,702,18635.05365,12950206.81
3369,1254,2118,I,MIDDLETON,MA,"MIDDLETON,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,17967.4684,8604755.161
3370,1254,2118,I,MIDDLETON,MA,"MIDDLETON,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,5181.949586,11631.89167
3371,1255,2122,I,MIDDLETON,MA,"MIDDLETON,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,14616.01188,5329207.082
3372,1255,2122,I,MIDDLETON,MA,"MIDDLETON,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,1956.739421,5147.219241
3373,866,2219,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,3076.370678,525661.4712
3374,1347,2124,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7391.08046,1379022.424
3375,1349,2127,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,6364.892767,1737826.479
3376,1345,2125,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7635.646016,2327134.571
3377,1241,2143,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,1683.427542,237.0701962
3378,1241,2143,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,8981.199803,2677201.492
3379,1401,2126,I,BILLERICA,MA,"BILLERICA,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,11724.97353,4306004.276
3380,1185,2149,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,4589.909526,883.1799113
3381,1185,2149,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,1488.27586,2137.303209
3382,1185,2149,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,8409.547328,3662017.836
3383,1348,2128,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,9210.41896,2191902.601
3384,1242,2150,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,43.26477442,1.231697057
3385,1242,2150,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,7696.980913,2084509.426
3386,1242,2150,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,3588.798643,5649.226833
3387,1238,2151,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,6258.649476,805345.2534
3388,1343,2129,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7964.27675,2494620.248
3389,1351,2130,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,7374.003053,1574433.193
3390,1350,2131,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,11701.36442,3252630.997
3391,669,4044,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,1748.851752,162211.4159
3392,1344,2132,I,TEWKSBURY,MA,"TEWKSBURY,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,12501.10048,5125096.824
3393,667,4045,I,CAMBRIDGE,MA,"CAMBRIDGE,MA",BRMPO,1,ICC,Central,44,25,506,2500506,16545549,1860956,25,506,1699.314398,173405.1404
3394,1293,2133,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,9665.585737,3972692.336
3395,1296,2136,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,12831.86305,5697264.64
3396,1296,2136,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,47,25,1000,2501000,161779670,6337870,25,1000,2441.910775,38.99705017
3397,1327,2134,I,ANDOVER,MA,"ANDOVER,MA",MVPC,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,10508.83161,2856763.146
3398,1298,2135,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,8973.530285,2455000.511
3399,5510,5041,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,,68,25,1902,2501902,295170741,7719249,25,1902,2115.101125,279171.3991
3400,1402,2144,I,BILLERICA,MA,"BILLERICA,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,6961.24976,2442938.721
3401,1259,2145,I,TOPSFIELD,MA,"TOPSFIELD,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,13752.23687,7485774.815
3402,1259,2145,I,TOPSFIELD,MA,"TOPSFIELD,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,2221.888345,3682.087708
3403,1945,2146,I,IPSWICH,MA,"IPSWICH,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,9789.305193,49714.57938
3404,1945,2146,I,IPSWICH,MA,"IPSWICH,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,28106.34741,22006756.34
3405,818,2318,I,MELROSE,MA,"MELROSE,MA",BRMPO,1,ICC,North,50,25,2800,2502800,107457816,6800378,25,2800,3632.013333,795274.1723
3406,1196,2147,I,HAMILTON,MA,"HAMILTON,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,15297.86048,7670738.555
3407,1196,2147,I,HAMILTON,MA,"HAMILTON,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,2119.249367,5224.584564
3408,1190,2148,I,WENHAM,MA,"WENHAM,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,18982.4337,10805191.73
3409,1190,2148,I,WENHAM,MA,"WENHAM,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,2748.537627,1359.442862
3410,843,2319,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,North,46,25,508,2500508,34045138,1541489,25,508,1409.813157,1826.553597
3411,843,2319,I,STONEHAM,MA,"STONEHAM,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,7865.472713,3115504.133
3412,1400,2152,I,BILLERICA,MA,"BILLERICA,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,11798.98236,4857549.294
3413,1942,2153,I,IPSWICH,MA,"IPSWICH,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,113191.7381,21313001.37
3414,1172,2160,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,5983.83166,1579139.6
3415,1944,2154,I,IPSWICH,MA,"IPSWICH,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,387.2016155,1366.122061
3416,1944,2154,I,IPSWICH,MA,"IPSWICH,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,10121.0088,2217619.891
3417,1941,2155,I,IPSWICH,MA,"IPSWICH,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,7334.821858,11409.77687
3418,1941,2155,I,IPSWICH,MA,"IPSWICH,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,63093.69794,27479476.69
3419,542,2320,I,MALDEN,MA,"MALDEN,MA",BRMPO,1,ICC,Central,46,25,508,2500508,34045138,1541489,25,508,2927.784688,333367.3411
3420,542,2320,I,MALDEN,MA,"MALDEN,MA",BRMPO,1,ICC,Central,50,25,2800,2502800,107457816,6800378,25,2800,403.4269043,41.25361966
3421,1195,2156,I,HAMILTON,MA,"HAMILTON,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,14226.85795,8947419.781
3422,1193,2157,I,HAMILTON,MA,"HAMILTON,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,8434.371331,3466978.423
3423,1189,2158,I,WENHAM,MA,"WENHAM,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,8711.131341,3613313.644
3424,1189,2158,I,WENHAM,MA,"WENHAM,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,5085.102082,5205.804235
3425,1188,2159,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,7058.837733,1263.241284
3426,1188,2159,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,11830.18322,5502932.931
3427,1171,2161,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,1332.287108,2529.308684
3428,1171,2161,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,6415.111944,1875738.125
3429,1233,2162,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,Northeast,47,25,1000,2501000,161779670,6337870,25,1000,9961.593093,1954253.343
3430,1233,2162,I,DANVERS,MA,"DANVERS,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,3250.385467,6750.192097
3431,1389,2163,I,BILLERICA,MA,"BILLERICA,MA",NMCOG,0, ,North,45,25,1300,2501300,243703619,6919089,25,1300,9137.049393,2294801.973
3432,1292,2166,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,5883.900893,1588303.523
3433,546,2321,I,MALDEN,MA,"MALDEN,MA",BRMPO,1,ICC,Central,46,25,508,2500508,34045138,1541489,25,508,2462.742232,281083.2889
3434,1291,2164,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,7931.372096,2946443.765
3435,865,2220,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,3718.077147,537034.5359
3436,1290,2165,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,42,25,503,2500503,178151310,5924094,25,503,1301.208958,36.39092586
3437,1290,2165,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,9847.133345,4199452.059
3438,860,2227,I,WINCHESTER,MA,"WINCHESTER,MA",BRMPO,1,NSPC,North,41,25,505,2500505,51336000,2215156,25,505,9709.078506,3498780.859
3439,860,2227,I,WINCHESTER,MA,"WINCHESTER,MA",BRMPO,1,NSPC,North,42,25,503,2500503,178151310,5924094,25,503,1724.18229,685.8050893
3440,860,2227,I,WINCHESTER,MA,"WINCHESTER,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,2304.086445,4649.441695
3441,1289,2167,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,7128.882996,2028495.358
3442,1187,2177,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,7543.933034,2662356.375
3443,867,2234,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,North,47,25,1000,2501000,161779670,6337870,25,1000,2094.967187,168.647873
3444,867,2234,I,WOBURN,MA,"WOBURN,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,5226.122092,567709.8822
3445,1288,2168,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,42,25,503,2500503,178151310,5924094,25,503,2030.302044,453.6305625
3446,1288,2168,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,11783.42416,5440634.271
3447,1288,2168,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,50,25,2800,2502800,107457816,6800378,25,2800,328.2868341,494.005805
3448,1294,2169,I,WILMINGTON,MA,"WILMINGTON,MA",BRMPO,1,NSPC,North,45,25,1300,2501300,243703619,6919089,25,1300,10291.57629,3597207.697
3449,1943,2170,I,IPSWICH,MA,"IPSWICH,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,5774.995659,645354.1587
3450,1939,2171,I,ESSEX,MA,"ESSEX,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,61664.6408,11057235.63
3451,1940,2172,I,ESSEX,MA,"ESSEX,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,6559.142818,557.3047698
3452,1940,2172,I,ESSEX,MA,"ESSEX,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,68729.8271,25866520.85
3453,1194,2173,I,HAMILTON,MA,"HAMILTON,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,14025.13549,7080785.025
3454,1194,2173,I,HAMILTON,MA,"HAMILTON,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,5550.698199,22431.72991
3455,1180,2178,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,5042.666943,1008631.8
3456,229,4010,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,1749.653187,184323.9422
3457,1192,2174,I,HAMILTON,MA,"HAMILTON,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,18924.87769,11392368.97
3458,1192,2174,I,HAMILTON,MA,"HAMILTON,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,9259.865708,6184.746047
3459,1918,2175,I,MANCHESTER-BY-THE-SEA,MA,"MANCHESTER-BY-THE-SEA,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,2500.091675,3658.828177
3460,1918,2175,I,MANCHESTER-BY-THE-SEA,MA,"MANCHESTER-BY-THE-SEA,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,17433.15556,9151991.985
3461,1184,2176,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,29,25,702,2500702,396271537,24232198,25,702,1037.305041,754.3523946
3462,1184,2176,I,BEVERLY,MA,"BEVERLY,MA",BRMPO,1,NSTF,Northeast,63,25,703,2500703,470252098,816184875,25,703,15496.73787,8475710.907
