OID_,id,GISMATCH,GEOID,STATEFIP,State_1,PUMA,Name,pumaArea,Shape_Length,Shape_Area,AreaMi
1652,2396,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,5859.831458876603392,1401606.077831181697547,0.541163132147036
1653,2396,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,385.460820686954833,376.034093364742660,0.000145187575153
1654,2459,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,1333.549565486876872,160.032899864906767,0.000061789048084
1655,2459,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,13947.429440277110189,9135319.243401933461428,3.527166479309410
1656,17,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,773.929071434765660,37044.090442570741288,0.014302803282974
1657,2460,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,663.338097639094258,198.485659758333640,0.000076635741682
1658,2460,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,10812.038944368290686,6987085.281034470535815,2.697728709277538
1659,4082,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,4590.305816069559114,10.321734338601647,0.000003985243909
1660,4082,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,7921.159033255828945,3218151.690260236617178,1.242535314287692
1661,2421,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,5435.149657641297381,2837.349839645880820,0.001095506897769
1662,2421,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,16253.155259811384894,11493605.418267656117678,4.437705862003998
1663,4004,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,9269.891836256900206,4831481.960880052298307,1.865445614296682
1664,4004,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,3385.748029866005709,6.428869776018154,0.000002482200498
1665,4378,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,5580.595923254209083,1106599.601884951582178,0.427260494985420
1666,18,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,695.176208195159461,26652.449081537768507,0.010290568122159
1667,4086,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,11577.805519630350318,7470860.136560723185539,2.884515225269016
1668,4085,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,5658.651485779346331,739019.000785760115832,0.285336831444280
1669,4077,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,3149.303936310982408,551275.490559259080328,0.212848656884089
1670,3110,2500300,2500300,25,Massachusetts,00300,Worcester County (Central)--Worcester City PUMA,38.455888886799997,2938.757441882520652,298436.038649746857118,0.115226798724472
1671,4107,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,6853.440384003282816,2463772.341468556318432,0.951267819321594
1672,4122,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,8850.582634114283792,2869730.156677326187491,1.108009008071209
1673,207396,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,2545.929210636853895,369318.476780999510083,0.142594661093251
1674,208327,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,3259.596145948606591,4.461604696142424,0.000001722635204
1675,208327,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,5079.749805034949532,850687.867946858401410,0.328452422102763
1676,208434,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,530.639217909959484,1.059216675211632,0.000000408965845
1677,208434,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,2800.758405764372128,297845.170590792899020,0.114998663291467
1678,208420,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,2422.533935295743504,270224.426220399385784,0.104334234268125
1679,208312,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,3235.995910785079104,634056.358677181066014,0.244810528754582
1680,208331,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,3655.638471831997776,546619.530882588936947,0.211050980802606
1681,208447,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,9614.534604952172231,3849536.156284687109292,1.486314219521528
1682,208460,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,3723.330170036006621,637574.275852060411125,0.246168804169553
1683,208478,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,2981.701890139346233,596715.549731911276467,0.230393161817222
1684,208469,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,3743.884303420416927,313338.508303102513310,0.120980674425993
1685,2416,2500304,2500304,25,Massachusetts,00304,Worcester County (South) PUMA,327.487746038000012,26376.266122410208482,31867918.953927177935839,12.304272297963244
1686,2416,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,4429.718120034111962,13319.205555962906146,0.005142574015895
1687,2410,2500304,2500304,25,Massachusetts,00304,Worcester County (South) PUMA,327.487746038000012,7603.773945935331540,2724759.257576678879559,1.052035430995349
1688,2410,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,2717.096770128753633,8460.380337011885786,0.003266571110634
1689,208472,2500304,2500304,25,Massachusetts,00304,Worcester County (South) PUMA,327.487746038000012,173.970661256888690,339.502013650557046,0.000131082460317
1690,208472,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,1159.063190514478947,8597.009110435796174,0.003319323774979
1691,208472,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,4186.946262016212131,336784.598799491010141,0.130033260577204
1692,2406,2500304,2500304,25,Massachusetts,00304,Worcester County (South) PUMA,327.487746038000012,4660.794370251063810,1157699.893344521289691,0.446990427822667
1693,2406,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,1430.228462465694065,587.260903111060429,0.000226742702348
1694,2406,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,819.708224955871401,712.122640409819383,0.000274952088645
1695,2424,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,14080.317922276017271,2472831.871989180333912,0.954765723611442
1696,4006,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,10583.569186929651551,5636154.678493654355407,2.176131487527815
1697,4083,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,2244.657719015935527,5.077964422765152,0.000001960613025
1698,4083,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,9897.737930630328265,3191296.187367901206017,1.232166346650874
1699,4084,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,4993.250328787903527,1116853.504640337079763,0.431219548973272
1700,4081,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,2820.542120971615077,475427.118253374879714,0.183563436611056
1701,265,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,252.342732323208963,188.540777581390415,0.000072796001207
1702,265,2503301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",6.089964359800000,1571.594189707737996,79507.588130782736698,0.030698051401781
1703,265,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,856.310160358075109,30371.325644883669156,0.011726434390806
1704,4089,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,6425.519862082132931,755943.486981355701573,0.291871412097469
1705,4101,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,8736.094360086088273,2791247.961071973200887,1.077706862936901
1706,4120,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,10885.177479277213934,5564420.590172183699906,2.148434801182228
1707,4121,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,8723.117103228854830,2191874.818170859012753,0.846287598660389
1708,207232,3300800,3300800,33,New Hampshire,00800,Manchester City PUMA,0.000000000000000,5008.108182774225497,772025.070544437738135,0.298080546224762
1709,4123,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,7027.928761337443575,1680641.686492772307247,0.648899382975458
1710,4127,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,5728.017544561019349,1883362.519251464866102,0.727170334095265
1711,4079,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,4683.439875702347308,679765.550546653335914,0.262458946402906
1712,208344,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,3111.060926095187824,5.962089152961708,0.000002301975492
1713,208344,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,6836.275254851227146,1559354.265851366566494,0.602070048055690
1714,208433,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,935.643576582794367,1.930132692024729,0.000000745228399
1715,208433,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,1723.775414772919476,152020.067008756217547,0.058695276021463
1716,208313,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,3804.871153797782426,425016.984892293810844,0.164099975305405
1717,208330,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,4049.219241706043249,810845.074341305764392,0.313069033487303
1718,208345,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,2238.953034043574917,114207.834553560503991,0.044095891449309
1719,526,2500508,2500508,25,Massachusetts,00508,Middlesex County (East)--Malden & Medford Cities PUMA,13.740071385200000,2718.323861936423782,420281.351990606228355,0.162271537219762
1720,526,2500507,2500507,25,Massachusetts,00507,Middlesex County (East)--Somerville & Everett Cities PUMA,7.759106944520000,9.287286670368434,1.284300264478202,0.000000495871104
1721,208317,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,1848.430837249591377,3.696584271796255,0.000001427259167
1722,208317,4400104,4400104,44,Rhode Island,00104,Providence County (Southeast)--Cranston & East Providence Cities PUMA,0.000000000000000,7591.888430465890451,1263005.203700988786295,0.487649035462556
1723,208481,2500304,2500304,25,Massachusetts,00304,Worcester County (South) PUMA,327.487746038000012,1193.119015041952480,2617.239170074442427,0.001010521693119
1724,208481,4400101,4400101,44,Rhode Island,00101,Northwest Rhode Island--Providence County (West & Central)--Woonsocket City PUMA,0.000000000000000,2974.532345733144211,522847.676930183777586,0.201872616677836
1725,3362,2500301,2500301,25,Massachusetts,00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA",145.813763724000012,6326.148068747737852,1008130.935210539377294,0.389241530228700
